,Birth_rate,Business_Tax_Rate,Co2_Emmissions,Days_to_Start_Business,Ease_of_business,Energy_Usage,GDP,Health_Exp_percent_gdp,Health_exp_capita,Hours_to_tax,Infant_Mortality_Rate,Internet_Usage,Lending_Interest,Life_Expectancy_Female,Life_Expectancy_Male,Mobile_Phone_Usage,Population_0_14,Population_15_64,Population_65_plus,Population_Total,Population_Urban,Tourism_Inbound,Tourism_Outbound,pop
2043,0.016,65.6,367147.0,119.0,86.71428571428571,240464.0,1620188056417.0,0.088,733.0,2600.0,0.016,0.4,0.447,77.0,69.0,0.9,0.259,0.673,0.067,193490922.0,0.84,5635000000.0,12897000000.0,0.9990000000000001
2044,0.011,42.3,513937.0,5.0,73.71428571428571,251326.0,1370839154047.0,0.114,4528.0,119.0,0.005,0.8,0.024,83.0,79.0,0.7,0.166,0.695,0.139,33628571.0,0.808,15568000000.0,30065000000.0,1.0
2045,0.016,43.114285714285714,587.0,24.0,94.42857142857143,1780.4285714285713,1232197654.5714285,0.08285714285714287,2736.4285714285716,131.28571428571428,0.011571428571428575,0.6,0.06871428571428571,71.42857142857143,66.28571428571429,2.0,0.34914285714285714,0.6062857142857142,0.04485714285714286,54275.0,1.0,458000000.0,120000000.0,1.0002857142857142
2046,0.014,24.8,67267.0,27.0,102.85714285714286,29484.0,172323378550.0,0.075,760.0,316.0,0.008,0.4,0.073,82.0,76.0,1.0,0.226,0.685,0.089,16991729.0,0.884,2350000000.0,1504000000.0,1.0
2047,0.02,80.3,70850.0,20.0,115.57142857142857,30815.0,233821670544.0,0.07,358.0,208.0,0.016,0.3,0.13,77.0,70.0,0.9,0.291,0.654,0.055,45802561.0,0.747,2609000000.0,2301000000.0,1.0
2048,0.016,55.2,7818.0,60.0,109.71428571428571,4561.0,29382692643.0,0.097,619.0,282.0,0.009,0.3,0.197,81.0,77.0,0.4,0.255,0.682,0.064,4601424.0,0.706,2001000000.0,462000000.0,1.0010000000000001
2049,0.01,42.528571428571425,29901.0,35.142857142857146,115.0,12346.0,62078610000.0,0.117,651.0,305.7142857142857,0.005,0.1,0.08014285714285715,81.0,77.0,0.1,0.177,0.701,0.121,11288826.0,0.765,2082000000.0,812714285.7142857,0.9989999999999999
2050,0.013,33.07142857142858,244.57142857142858,23.714285714285715,94.42857142857143,1780.4285714285713,298236610.5714286,0.08671428571428572,223.42857142857142,140.0,0.029428571428571432,0.35714285714285715,0.10685714285714284,80.0,72.0,1.4,0.2,0.67,0.13,145890.0,0.9,378000000.0,258000000.0,1.0
2051,0.012285714285714287,37.0,128.0,13.0,120.28571428571429,6768.428571428572,482592593.0,0.05,342.0,117.0,0.011,0.4,0.1,83.42857142857143,78.14285714285714,1.4,0.2742857142857143,0.642,0.08371428571428573,70996.0,0.678,79000000.0,13000000.0,1.0
2052,0.022,38.4,20323.0,13.0,96.71428571428571,6941.0,46484962937.0,0.054,256.0,324.0,0.026,0.3,0.181,76.0,70.0,0.9,0.315,0.625,0.059,9884265.0,0.725,4049000000.0,523000000.0,0.9989999999999999
2053,0.022,34.9,30473.0,64.0,115.0,12678.0,62519686000.0,0.071,302.0,600.0,0.022,0.2,0.10985714285714286,78.0,73.0,0.9,0.313,0.627,0.061,14756424.0,0.625,674000000.0,806000000.0,1.001
2054,0.021,34.8,6476.0,17.0,127.42857142857143,4214.0,20661000000.0,0.068,228.0,320.0,0.016,0.1,0.14971428571428572,76.0,67.0,1.2,0.328,0.604,0.068,6183484.0,0.638,549000000.0,253000000.0,1.0
2055,0.016,74.78571428571429,557.0,28.142857142857142,123.85714285714286,10222.285714285714,1267711816.0,0.06,3700.714285714286,193.14285714285714,0.0027142857142857142,0.6,0.14057142857142857,73.0,68.0,0.9,0.2357142857142857,0.6671428571428571,0.09728571428571428,56323.0,0.841,465571428.5714286,129714285.71428572,1.000142857142857
2056,0.019,45.3,253.0,20.0,122.57142857142857,18023.285714285714,771481468.0,0.062,462.0,140.0,0.012,0.2,0.11,75.0,70.0,1.1,0.279,0.648,0.073,104296.0,0.357,112000000.0,10000000.0,1.0
2057,0.033,40.9,11844.0,37.0,105.0,9318.0,37733606156.0,0.071,190.0,344.0,0.029,0.1,0.138,74.0,67.0,1.2,0.419,0.537,0.044,13988988.0,0.489,1179000000.0,862000000.0,1.0
2058,0.022,38.8,1555.0,30.0,146.28571428571428,20696.571428571428,2025565089.0,0.064,165.0,288.0,0.033,0.2,0.145,68.0,63.0,0.6,0.376,0.591,0.033,781055.0,0.282,35000000.0,52000000.0,1.0
2059,0.027,40.4,2263.0,195.0,113.85714285714286,2732.0,6584649419.0,0.065,43.0,184.0,0.06,0.1,0.173,63.0,60.0,0.4,0.365,0.59,0.044,9765153.0,0.505,312000000.0,433000000.0,0.999
2060,0.027,44.1,7866.0,14.0,138.85714285714286,4453.0,14587485644.0,0.091,173.0,224.0,0.022,0.1,0.194,75.0,70.0,1.1,0.374,0.584,0.043,7469844.0,0.511,616000000.0,361000000.0,1.001
2061,0.016,49.9,8592.0,8.0,112.57142857142857,3022.0,12125023181.0,0.052,229.0,414.0,0.016,0.2,0.164,75.0,70.0,1.1,0.296,0.626,0.078,2681386.0,0.536,2070000000.0,259000000.0,0.9999999999999999
2062,0.02,51.0,446237.0,11.0,91.85714285714286,175752.0,895313142212.0,0.064,526.0,517.0,0.015,0.3,0.071,79.0,74.0,0.7,0.305,0.636,0.058,116422752.0,0.775,12542000000.0,8737000000.0,0.9990000000000001
2063,0.024,63.2,4496.0,39.0,151.28571428571428,2903.0,8380736990.0,0.077,109.0,240.0,0.023,0.1,0.14,77.0,70.0,0.6,0.351,0.604,0.045,5743329.0,0.57,334000000.0,300000000.0,1.0
2064,0.021,43.8,8636.0,12.0,143.28571428571428,3367.0,25925100000.0,0.081,541.0,482.0,0.017,0.4,0.082,80.0,74.0,1.7,0.296,0.638,0.066,3615846.0,0.648,2280000000.0,503000000.0,1.0
2065,0.025,35.0,4518.0,35.0,126.28571428571429,4476.0,15929903100.0,0.075,187.0,328.0,0.021,0.2,0.283,74.0,70.0,0.9,0.34,0.61,0.051,6347383.0,0.583,225000000.0,229000000.0,1.001
2066,0.021,37.2,47356.0,41.0,114.57142857142857,17200.0,121203519256.0,0.053,234.0,380.0,0.016,0.3,0.21,76.0,71.0,0.9,0.304,0.637,0.059,28934303.0,0.766,2440000000.0,1404000000.0,1.0
2067,0.012,60.6,587.7142857142857,7.0,101.71428571428571,19546.714285714286,96385638000.0,0.063,3284.1428571428573,218.0,0.09042857142857143,0.4,0.08171428571428573,82.0,74.0,0.7,0.208,0.664,0.128,3740410.0,0.939,3176000000.0,1386000000.0,1.0
2068,0.010142857142857143,44.02857142857143,767.2857142857143,24.0,94.42857142857143,1780.4285714285713,5047112164.428572,0.04042857142857142,6312.285714285715,125.0,0.0032857142857142855,0.8428571428571429,0.0662857142857143,78.0,73.0,0.9142857142857143,0.3418571428571428,0.6161428571428571,0.04214285714285714,39133.0,1.0,619000000.0,104000000.0,1.000142857142857
2069,0.014285714285714287,52.5,260.0,19.0,104.57142857142857,9629.714285714286,708888889.0,0.05,686.0,155.0,0.009,0.7,0.088,83.28571428571429,78.14285714285714,1.5,0.2742857142857143,0.642,0.08371428571428573,51731.0,0.318,83000000.0,11000000.0,1.0
2070,0.017,34.4,385.0,14.0,99.57142857142857,20696.571428571428,1180000000.0,0.081,537.0,92.0,0.014,0.4,0.106,77.0,72.0,1.1,0.258,0.66,0.083,175200.0,0.192,296000000.0,47000000.0,1.0010000000000001
2071,0.017,56.21428571428572,143.57142857142858,21.142857142857142,98.71428571428571,58.285714285714285,1393178876.4285715,0.05157142857142857,3572.8571428571427,136.0,0.003428571428571428,0.5,0.06799999999999999,82.0,75.0,0.7428571428571429,0.28285714285714286,0.6449999999999999,0.07185714285714286,29820.0,0.9274285714285713,562000000.0,117142857.14285715,0.9997142857142856
2072,0.017,41.0,202.0,11.0,112.85714285714286,9590.42857142857,674814815.0,0.051,317.0,111.0,0.019,0.3,0.092,74.0,70.0,1.1,0.269,0.663,0.068,109249.0,0.484,88000000.0,14000000.0,1.0
2073,0.019,27.9,2468.0,694.0,141.42857142857142,20696.571428571428,3875409836.0,0.061,457.0,199.0,0.023,0.3,0.117,73.0,67.0,1.5,0.29,0.647,0.064,520173.0,0.664,70000000.0,35000000.0,1.0010000000000001
2074,0.015,33.1,48177.0,43.0,132.42857142857142,20277.0,19332270662.0,0.061,887.0,210.0,0.021,0.4,0.119,73.0,66.0,1.4,0.208,0.711,0.081,1322518.0,0.092,548000000.0,136000000.0,0.9999999999999999
2075,0.012142857142857141,52.7,161.0,21.714285714285715,87.14285714285714,57.857142857142854,1645739820.7142856,0.05185714285714286,3600.5714285714284,146.14285714285714,0.0032857142857142855,0.5,0.0662857142857143,84.42857142857143,78.57142857142857,0.8142857142857142,0.2862857142857143,0.64,0.07357142857142858,30247.0,0.898,514142857.14285713,118142857.14285715,0.999857142857143
2076,0.014,46.1,5311840.0,5.0,78.28571428571429,2164458.0,14417900000000.0,0.177,8009.0,187.0,0.006,0.7,0.033,81.0,76.0,0.9,0.2,0.672,0.128,306771529.0,0.806,149510000000.0,106285000000.0,1.0
2077,0.015,41.9,7891.0,65.0,105.57142857142857,4134.0,30461322555.0,0.089,803.0,336.0,0.011,0.4,0.153,80.0,73.0,1.2,0.228,0.634,0.138,3360431.0,0.942,1460000000.0,442000000.0,1.0
2078,0.021,60.4,185341.0,141.0,65.57142857142857,69597.0,329419189567.0,0.058,665.0,864.0,0.014,0.3,0.199,77.0,71.0,1.0,0.298,0.647,0.055,28583040.0,0.887,1055000000.0,2275000000.0,1.0
2079,0.012,33.07142857142858,204.14285714285714,23.714285714285715,94.42857142857143,1780.4285714285713,298236610.5714286,0.08671428571428572,223.42857142857142,140.0,0.029428571428571432,0.3,0.09857142857142857,82.0,76.0,0.31428571428571433,0.208,0.662,0.13,106707.0,0.944,1021000000.0,772714285.7142857,1.0
2080,0.025,72.0,123475.0,25.0,102.42857142857143,40105.0,161207304960.0,0.042,181.0,451.0,0.024,0.1,0.08,72.0,69.0,0.9,0.271,0.681,0.047,37062820.0,0.675,323000000.0,737000000.0,0.9990000000000001
2081,0.046,52.1,30418.0,66.0,116.0,13378.0,82470894868.0,0.034,144.0,282.0,0.11,0.1,0.225,52.0,49.0,0.5,0.478,0.498,0.024,19549124.0,0.401,726000000.0,275000000.0,1.0
2082,0.038,65.9,5189.0,31.0,116.14285714285714,3653.0,6558416322.0,0.043,30.0,270.0,0.062,0.0,0.10185714285714285,60.0,57.0,0.7,0.434,0.537,0.029,9509798.0,0.419,149000000.0,91000000.0,1.0
2083,0.024,19.5,5233.0,60.0,143.0,2263.0,13746712706.0,0.056,394.0,152.0,0.04,0.1,0.115,46.0,47.0,1.2,0.343,0.623,0.035,1969341.0,0.562,80000000.0,89000000.0,1.001
2084,0.043,44.8,1683.0,14.0,112.28571428571429,20212.85714285714,9209288383.0,0.074,41.0,270.0,0.07,0.0,0.11571428571428573,56.0,54.0,0.4,0.46,0.515,0.025,15540284.0,0.257,105000000.0,110000000.0,1.0
2085,0.045,154.5,308.0,13.0,146.28571428571428,21035.0,2026864414.0,0.088,19.0,211.0,0.061,0.0,0.124,54.0,51.0,0.2,0.439,0.535,0.025,9232753.0,0.106,2100000.0,35000000.0,0.999
2086,0.039,48.8,7235.0,19.0,98.85714285714286,6944.0,22493301699.0,0.053,57.0,654.0,0.066,0.0,0.11185714285714286,55.0,53.0,0.4,0.434,0.533,0.032,20624343.0,0.515,171000000.0,265000000.0,0.9990000000000001
2087,0.035,203.8,264.0,23.0,146.28571428571428,20872.714285714286,1986014759.0,0.039,18.0,504.0,0.103,0.0,0.107,50.0,46.0,0.2,0.406,0.555,0.039,4349921.0,0.388,7200000.0,61000000.0,1.0
2088,0.047,75.8,469.0,64.0,145.28571428571428,19378.571428571428,10657705072.0,0.04,29.0,732.0,0.094,0.0,0.12471428571428571,51.0,49.0,0.2,0.488,0.487,0.025,11720781.0,0.22,2383857142.857143,627142857.1428572,1.0
2089,0.037,217.9,139.0,22.0,109.57142857142857,16466.285714285714,543376206.0,0.034,27.0,100.0,0.063,0.1,0.105,62.0,59.0,0.2,0.422,0.549,0.029,683081.0,0.279,35000000.0,19000000.0,1.0
2090,0.044,339.1,3040.0,84.0,127.42857142857143,23766.0,20523286237.0,0.07,15.0,336.0,0.092,0.0,0.565,51.0,47.0,0.2,0.455,0.517,0.028,62191161.0,0.399,10700000.0,150000000.0,1.0
2091,0.039,66.3,2028.0,161.0,123.14285714285714,1511.0,12007880067.0,0.023,67.0,606.0,0.042,0.1,0.08042857142857142,59.0,56.0,0.9,0.422,0.544,0.034,4111715.0,0.632,551857142.8571428,230428571.42857143,1.0
2092,0.037,44.2,5805.0,40.0,101.28571428571429,9800.0,22920779598.0,0.069,83.0,270.0,0.077,0.0,0.10128571428571428,50.0,49.0,0.8,0.418,0.551,0.031,18976588.0,0.506,213000000.0,569000000.0,1.0
2093,0.028,37.8,539.0,37.0,112.28571428571429,21859.571428571428,1128611700.0,0.088,111.0,90.0,0.062,0.1,0.103,62.0,59.0,0.2,0.341,0.622,0.037,834036.0,0.77,18000000.0,20500000.0,1.0
2094,0.024,42.6,204776.0,8.0,101.14285714285714,73575.0,218887812550.0,0.048,126.0,433.0,0.02,0.3,0.11,73.0,68.0,0.9,0.315,0.63,0.055,78075705.0,0.43,13633000000.0,2696000000.0,1.0
2095,0.037,44.1,4679.0,135.0,111.71428571428571,20381.14285714286,11586407487.0,0.043,757.0,492.0,0.076,0.1,0.08771428571428572,53.0,50.0,0.6,0.393,0.578,0.029,696167.0,0.392,551857142.8571428,230428571.42857143,1.0
2096,0.038,84.5,513.0,84.0,136.57142857142858,745.0,2117039511.0,0.032,12.0,216.0,0.039,0.0,0.10514285714285714,64.0,59.0,0.0,0.43,0.549,0.021,5741159.0,0.206,851714285.7142857,143857142.85714287,1.0
2097,0.035,30.3,6494.0,15.0,113.28571428571429,33250.0,29385611867.0,0.047,14.0,198.0,0.051,0.0,0.11985714285714286,63.0,60.0,0.1,0.444,0.523,0.033,87095281.0,0.173,1434000000.0,143000000.0,1.0
2098,0.033,43.5,2574.0,57.0,119.42857142857143,1984.0,14569527125.0,0.035,322.0,488.0,0.043,0.1,0.09228571428571429,63.0,61.0,1.0,0.386,0.56,0.053,1556222.0,0.857,1883000000.0,262285714.2857143,0.9990000000000001
2099,0.043,292.1,473.0,27.0,128.71428571428572,20696.571428571428,951805801.0,0.047,27.0,376.0,0.052,0.1,0.27,59.0,57.0,0.9,0.46,0.515,0.025,1680640.0,0.563,80000000.0,11000000.0,1.0
2100,0.032,32.5,8999.0,12.0,103.14285714285714,10011.0,32174210793.0,0.053,70.0,224.0,0.055,0.1,0.1122857142857143,62.0,60.0,0.7,0.39,0.575,0.035,24262901.0,0.507,706000000.0,882000000.0,1.0
2101,0.038,87.9,1236.0,40.0,133.28571428571428,21035.0,4735956476.0,0.062,27.0,416.0,0.071,0.0,0.10742857142857143,56.0,55.0,0.4,0.428,0.54,0.032,10876033.0,0.349,2000000.0,17000000.0,1.0
2102,0.039,45.9,238.0,216.0,133.0,10999.714285714286,835390893.0,0.071,38.0,208.0,0.085,0.0,0.10885714285714287,55.0,52.0,0.4,0.419,0.551,0.03,1586624.0,0.452,13600000.0,29500000.0,1.0
2103,0.037,49.3,12427.0,33.0,103.14285714285714,19719.0,32440133261.0,0.044,35.0,393.0,0.052,0.1,0.144,61.0,58.0,0.6,0.426,0.548,0.026,40909194.0,0.236,1620000000.0,212000000.0,1.0
2104,0.028,19.6,18.0,40.0,147.42857142857142,20872.714285714286,2175685681.0,0.108,118.0,324.0,0.077,0.0,0.112,48.0,47.0,0.5,0.376,0.581,0.043,2008921.0,0.248,25000000.0,278000000.0,1.0
2105,0.037,42.9,799.0,20.0,126.42857142857143,20872.714285714286,1292696476.0,0.131,43.0,141.0,0.06,0.0,0.142,60.0,59.0,0.4,0.433,0.536,0.031,3957990.0,0.478,12000000.0,134000000.0,1.0
2106,0.022,42.871428571428574,59035.0,48.0,120.0,21611.0,74755288917.0,0.033,389.0,318.42857142857144,0.014,0.1,0.06,77.0,73.0,1.8,0.294,0.66,0.046,6040612.0,0.776,170000000.0,2184000000.0,1.0
2107,0.035,37.7,2013.0,7.0,125.57142857142857,20212.85714285714,8704983553.0,0.045,19.0,201.0,0.044,0.0,0.49,65.0,62.0,0.4,0.434,0.537,0.028,21079532.0,0.319,633000000.0,110000000.0,0.9990000000000001
2108,0.041,25.9,1239.0,39.0,141.71428571428572,20212.85714285714,5398616985.0,0.085,30.0,157.0,0.053,0.0,0.246,54.0,53.0,0.2,0.458,0.511,0.031,15013694.0,0.155,47000000.0,93000000.0,1.0
2109,0.048,51.4,623.0,8.0,112.28571428571429,20212.85714285714,9422267260.0,0.069,46.0,270.0,0.083,0.0,0.1117142857142857,54.0,54.0,0.5,0.468,0.503,0.029,13985961.0,0.36,296000000.0,235000000.0,1.0
2110,0.035,68.2,2215.0,19.0,150.71428571428572,14786.0,3526946625.0,0.06,58.0,696.0,0.07,0.0,0.17,63.0,60.0,0.8,0.406,0.563,0.031,3609420.0,0.567,551857142.8571428,230428571.42857143,1.0
2111,0.012,27.2,4118.0,6.0,140.57142857142858,20696.571428571428,9718331363.0,0.054,427.0,161.0,0.013,0.3,0.089,77.0,69.0,1.0,0.212,0.711,0.077,1280924.0,0.406,1585000000.0,423000000.0,0.9999999999999999
2112,0.022,49.6,50608.0,12.0,123.28571428571429,16183.0,90770671432.0,0.059,168.0,358.0,0.029,0.5,0.08585714285714285,72.0,68.0,1.0,0.281,0.669,0.05,31642360.0,0.577,8176000000.0,1879000000.0,1.0
2113,0.041,37.5,2882.0,13.0,112.28571428571429,9875.0,9274448732.0,0.057,22.0,230.0,0.072,0.0,0.163,50.0,48.0,0.3,0.453,0.514,0.032,23967265.0,0.31,224000000.0,260000000.0,0.9990000000000001
2114,0.027,22.3,3176.0,66.0,134.85714285714286,1552.0,11141417478.0,0.082,416.0,339.0,0.038,0.1,0.097,65.0,60.0,0.9,0.377,0.589,0.034,2178967.0,0.416,560000000.0,145000000.0,1.0
2115,0.05,46.5,1412.0,17.0,145.28571428571428,20212.85714285714,5718589550.0,0.069,24.0,270.0,0.066,0.0,0.2434285714285714,57.0,57.0,0.2,0.498,0.476,0.026,15893746.0,0.176,86000000.0,66714285.71428572,1.0
2116,0.042,32.2,78910.0,25.0,98.85714285714286,115138.0,369062403182.0,0.056,80.0,938.0,0.082,0.2,0.176,52.0,51.0,0.5,0.44,0.532,0.027,159707780.0,0.435,738000000.0,8379000000.0,0.999
2117,0.037,31.0,594.0,3.0,145.28571428571428,18455.14285714286,5624809049.0,0.108,56.0,148.0,0.044,0.1,0.167,64.0,61.0,0.3,0.447,0.53,0.023,10836732.0,0.24,224000000.0,120000000.0,1.0
2118,0.036,33.3,99.0,144.0,135.14285714285714,21717.0,201037917.0,0.071,86.0,424.0,0.04,0.2,0.289,68.0,64.0,0.6,0.416,0.548,0.036,178228.0,0.619,11100000.0,600000.0,1.0
2119,0.039,45.5,7059.0,9.0,148.57142857142858,3426.0,12932427724.0,0.048,48.0,666.0,0.047,0.2,0.11,64.0,61.0,0.6,0.436,0.533,0.031,12950564.0,0.422,464000000.0,217000000.0,1.0
2120,0.017,44.1,704.0,39.0,128.71428571428572,20696.571428571428,973355738.0,0.037,394.0,76.0,0.012,0.4,0.127,78.0,69.0,1.3,0.223,0.701,0.076,89770.0,0.523,29000000.0,5000000.0,0.9999999999999999
2121,0.038,235.2,689.0,12.0,142.71428571428572,20872.714285714286,2578159463.0,0.154,69.0,357.0,0.114,0.0,0.213,45.0,45.0,0.3,0.422,0.553,0.026,5751976.0,0.382,26000000.0,22000000.0,1.0010000000000001
2122,0.045,78.87142857142855,609.0,66.57142857142857,79.85714285714286,12267.0,13359688221.714285,0.05842857142857143,72.14285714285714,586.8571428571429,0.097,0.08571428571428573,0.144,56.0,52.0,0.1,0.477,0.495,0.028,9636173.0,0.373,1088857142.857143,322714285.71428573,1.0
2123,0.022,30.0,460124.0,22.0,98.85714285714286,142291.0,365208432989.0,0.087,615.0,200.0,0.035,0.2,0.098,56.0,53.0,1.0,0.297,0.651,0.052,50895698.0,0.622,10308000000.0,8139000000.0,1.0
2124,0.037,41.15714285714286,592.5714285714286,22.142857142857142,112.14285714285714,19985.85714285714,16338510934.0,0.021,32.0,286.0,0.071,0.04285714285714286,0.09542857142857142,54.0,52.0,0.1285714285714286,0.428,0.538,0.034,9940929.0,0.179,1617428571.4285715,385142857.14285713,1.0
2125,0.035,36.1,14173.0,36.0,109.14285714285714,16605.0,65632237471.0,0.065,119.0,180.0,0.055,0.2,0.11114285714285717,63.0,60.0,0.4,0.421,0.548,0.031,35652002.0,0.331,94000000.0,1116000000.0,1.0
2126,0.031,36.5,1023.0,56.0,141.42857142857142,20696.571428571428,3891563478.0,0.084,261.0,104.0,0.063,0.1,0.098,48.0,49.0,0.6,0.388,0.578,0.033,1193148.0,0.215,51000000.0,87000000.0,0.999
2127,0.041,44.4,6846.0,26.0,91.42857142857143,20043.0,22915004297.0,0.072,37.0,172.0,0.041,0.0,0.145,60.0,58.0,0.5,0.448,0.52,0.031,44973330.0,0.281,1279000000.0,861000000.0,0.999
2128,0.037,50.3,1540.0,84.0,142.14285714285714,2692.0,3172945506.0,0.075,37.0,270.0,0.061,0.0,0.11571428571428573,56.0,55.0,0.4,0.421,0.552,0.027,6306014.0,0.375,105000000.0,89000000.0,1.0
2129,0.019,62.3,25878.0,11.0,102.28571428571429,9674.0,44054072936.0,0.067,282.0,144.0,0.015,0.4,0.09771428571428571,77.0,73.0,1.0,0.235,0.696,0.069,10549100.0,0.659,3477000000.0,611000000.0,1.0
2130,0.045,35.0,3784.0,24.0,116.28571428571429,20389.285714285714,16030996179.0,0.092,43.0,161.0,0.051,0.1,0.202,58.0,56.0,0.4,0.489,0.487,0.024,33987213.0,0.145,802000000.0,464000000.0,1.0
2131,0.043,14.3,2428.0,18.0,126.28571428571429,8054.0,16190196832.0,0.061,75.0,183.0,0.064,0.1,0.209,56.0,53.0,0.4,0.469,0.504,0.027,13216985.0,0.387,125000000.0,128000000.0,1.0
2132,0.032,39.1,9428.0,90.0,112.28571428571429,9000.0,9456808151.0,0.04928571428571429,1982.5714285714287,242.0,0.059,0.1,0.15642857142857142,54.0,53.0,0.6,0.412,0.548,0.04,13076978.0,0.332,634000000.0,131285714.28571428,1.0
2133,0.038,36.3,8236.0,7.0,126.28571428571429,20611.85714285714,15936784436.0,0.087,43.0,275.0,0.075,0.0,0.157,61.0,58.0,0.5,0.486,0.492,0.022,28397812.0,0.247,138000000.0,86000000.0,1.0
2134,0.014,38.6,4221.0,14.0,112.28571428571429,2483.0,9260287416.0,0.046,143.0,581.0,0.016,0.3,0.192,78.0,71.0,1.3,0.205,0.689,0.105,2963496.0,0.636,456000000.0,466000000.0,0.9989999999999999
2135,0.018,40.9,45731.0,8.0,113.42857142857143,11586.0,52902703376.0,0.053,310.0,306.0,0.034,0.5,0.207,74.0,67.0,1.0,0.227,0.714,0.059,9054332.0,0.534,792000000.0,856000000.0,1.0
2136,0.021,35.0,56153.0,19.0,108.0,30756.0,100360101354.0,0.037,24.0,302.0,0.039,0.0,0.13,70.0,69.0,0.4,0.317,0.637,0.046,151125475.0,0.305,103000000.0,835000000.0,1.0
2137,0.021,40.8,477.0,46.0,142.14285714285714,20696.571428571428,1585396256.0,0.041,90.0,274.0,0.034,0.1,0.14,67.0,67.0,0.6,0.298,0.657,0.045,716939.0,0.348,64000000.0,43000000.0,1.0
2138,0.017,17.3,9160.0,105.0,123.14285714285714,3240.0,12369708859.0,0.027,844.0,144.0,0.008,0.5,0.055,80.0,76.0,1.1,0.266,0.697,0.037,400569.0,0.755,501428571.4285714,193714285.7142857,1.0
2139,0.026,21.4,4180.0,102.0,130.57142857142858,5024.0,11242266334.0,0.058,46.0,173.0,0.037,0.0,0.11714285714285712,73.0,68.0,0.6,0.318,0.631,0.05,14364931.0,0.198,1332000000.0,268000000.0,0.9990000000000001
2140,0.012,63.5,8286892.0,38.0,82.71428571428571,2516731.0,5930502270317.0,0.05,216.0,358.0,0.014,0.3,0.058,76.0,74.0,0.6,0.181,0.735,0.084,1337705000.0,0.492,50154000000.0,59840000000.0,0.9999999999999999
2141,0.014,15.3,6241.0,3.0,124.0,3122.0,11638536862.0,0.101,267.0,387.0,0.015,0.3,0.158,77.0,70.0,0.9,0.173,0.685,0.142,4452800.0,0.529,737000000.0,329000000.0,1.0
2142,0.013,23.0,36289.0,6.0,91.71428571428571,13838.0,228637697575.0,0.063,3284.1428571428573,80.0,0.10357142857142856,0.7,0.05,86.0,80.0,2.0,0.121,0.75,0.129,7024200.0,1.0,27208000000.0,17503000000.0,1.0
2143,0.021,64.9,2008823.0,29.0,89.71428571428571,723743.0,1708458876830.0,0.037,52.0,258.0,0.046,0.1,0.083,67.0,64.0,0.6,0.302,0.648,0.051,1205624648.0,0.309,14490000000.0,10490000000.0,1.001
2144,0.02,32.2,433989.0,50.0,79.14285714285714,211296.0,709190823320.0,0.029,86.0,266.0,0.027,0.1,0.133,72.0,68.0,0.9,0.298,0.652,0.05,240676485.0,0.499,7618000000.0,8432000000.0,1.0
2145,0.009,47.6,1170715.0,22.0,82.71428571428571,499092.0,5495387182996.0,0.096,4115.0,355.0,0.002,0.8,0.016,86.0,80.0,1.0,0.133,0.638,0.23,127450459.0,0.905,15356000000.0,39306000000.0,1.0010000000000001
2146,0.023,28.6,248729.0,19.0,89.85714285714286,74443.0,148047348241.0,0.043,398.0,271.0,0.019,0.3,0.104,73.0,64.0,1.2,0.249,0.684,0.067,16321581.0,0.537,1236000000.0,1489000000.0,1.0
2147,0.014,32.05714285714286,71624.0,25.857142857142858,113.71428571428571,18794.0,41285619661.42857,0.04642857142857143,80.71428571428571,214.28571428571428,0.025,0.05714285714285715,0.157,72.0,66.0,0.0,0.227,0.686,0.088,24500520.0,0.602,1405000000.0,1041571428.5714285,1.0010000000000001
2148,0.009,28.8,567567.0,14.0,88.85714285714286,249964.0,1094499350178.0,0.073,1498.0,250.0,0.004,0.8,0.055,84.0,77.0,1.0,0.162,0.727,0.111,49410366.0,0.819,14398000000.0,20802000000.0,1.0
2149,0.027,30.6,6399.0,10.0,133.28571428571428,2805.0,4794357795.0,0.067,60.0,202.0,0.027,0.2,0.315,74.0,65.0,1.0,0.3,0.655,0.044,5447900.0,0.353,336000000.0,398000000.0,0.9990000000000001
2150,0.028,32.3,1874.0,93.0,127.42857142857143,20872.714285714286,7181441152.0,0.026,29.0,362.0,0.059,0.1,0.226,68.0,66.0,0.6,0.368,0.595,0.037,6395713.0,0.331,385000000.0,215000000.0,1.0
2151,0.009,40.97142857142858,1030.0,34.714285714285715,126.71428571428571,19688.14285714286,28359706123.0,0.063,3284.1428571428573,232.71428571428572,0.0027142857142857142,0.6,0.053,82.0,77.0,2.1,0.127,0.801,0.072,534626.0,1.0,28214000000.0,1237000000.0,1.0
